ID,Name,Short Name,Ultra Short Name,ID Industry,ID Address,ID Address - City,ID Address - Level 1 Sub Division,ID Address - Level 2 Sub Division,ID Address - Country,ID Company Type,ID Specialization,Website URL,Founded Date,Annual Revenue,Employee Count,Description,Employee Min Count,Employee Max Count,Company Logo URL,,,,,
53.0,Public Service Solar,Public Service Solar,PSS,3.0,"Trenton, New Jersey, United States",89.0,30.0,30.0,237.0,1.0,2.0,http://publicservicesolar.com,2018-01-01 00:00:00,5500000.0,10.0,"Public Service Solar is a full turnkey EPC installation company that provides homeowners and business owners their options to go solar the way that best fits them. We handle every aspect of the project in-house paired with an industry leading permitting and interconnection process.   Our mission is to provide a smooth, easy, informative transition to clean green energy. We will walk our clients through the entire process of going solar through whichever avenue is suited to them, and ensure the integrity behind our work. At Public Service Solar, we adhere to a very high ethical and moral standard to further build trust with our clients, partners, and community members.",11.0,50.0,"https://static.wixstatic.com/media/b3a70b_f755783e35aa48f9b4ec24e07804d7fa~mv2_d_2014_1429_s_2.png/v1/fill/w_529,h_374,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/Public%20Service%20Solar-FF-01.png",,,,,
54.0,Kennedy Solar,Kennedy Solar,KS,3.0,"Houston, Texas, United States",136.0,43.0,43.0,237.0,2.0,-,http://kennedysolar.com,2021-01-01 00:00:00,-,4.0,"Kennedy Solar is a green energy management company specializing in making the process of going green easily obtainable. From start to finish, you are diligently cared for, whether it be Solar panels, Roofing , Building, Financing, or web 3 development/ cryptocurrency mining . Kennedy solar is your one stop shop for the future of living.   Getting solar energy for your home, development, or business may be easier than you think.  We provide:  Proposal -Weâ€™ll complete a free, no-obligation proposal and answer any questions about the products, process or financing.  Site Survey -A solar professional will visit your land or building to look at your electrical box and take measurements of the site to finalize your system design, and guarantee use and production.   Financing -Our in-house processors provide you with all qualified options and you can pick what works best  Incentives - The Federal Gov, State, and some utility programs have incentive programs for commercial solar.",11.0,50.0,-,,,,,
55.0,7C Solarparken Ag,7C Solarparken,7CS,3.0,-,-,-,-,-,-,-,http://www.solarparken.com/,-,91700000.0,0.0,-,-,-,https://www.solarparken.com/img/colexon_logo_de.gif,,,,,
56.0,Coastal Solar Power,Coastal Solar,CSP,3.0,"Hinesville, Georgia, United States",210.0,10.0,106.0,237.0,3.0,2.0,http://www.coastalsolar.com,2015-01-01 00:00:00,4999999.0,22.0,"Coastal Solar, and its affiliate companies, has extensive experience in the residential, governmental, educational and agricultural industries. Working in conjunction with the United States Department of Agriculture (USDA), Georgia Environmental Finance Authority (GEFA) and multiple lending institutions, we offer several attractive loan and lease packages as well as grants and debt forgiveness programs that make the acquisition and use of solar power a compelling and affordable option.  For more information, call toll free 844-765-2793, e-mail media@coastalsolar.com or visit our website at www.coastalsolar.com.",11.0,50.0,"https://res.cloudinary.com/zoominfo-com/image/upload/w_140,h_140,c_fit/coastalsolar.com",,,,,
57.0,Solar Run,Solar Run,SR,3.0,"Mount Waverley, Victoria, Australia",211.0,52.0,52.0,14.0,1.0,-,http://solarrun.com.au/,2017-01-01 00:00:00,4999999.0,30.0,"Solar Run is bringing homeowners a simple, affordable way to power their homes with the sun, and to get control back of their energy.   Our passion is to help Australians become more energy independent. After a tumultuous 10 years of constant power company price increases, black-outs and coal-fired power plant failures, we’re seeing more Australians searching for a better solution. Recent statistics from the Clean Energy Council tell us people are paying nearly $1500 a year on their energy bills because electricity prices are so high. It’s no wonder solar panels are going up on rooftops around the country at a lightning pace. We call this the solar revolution, and Solar Run is ready to provide Australians with solar panel installation, solar hot water, solar battery storage and LED lighting to bring their energy bills down.  Franchise opportunities Solar Run are offering franchises across VIC and NSW to highly motivated, customer-focused problem solvers who can help drive our business forward to even greater heights. Read more on our website &lt;​link to www.solarrun.com.au/franchise&gt;",2.0,10.0,https://cdn-jjagh.nitrocdn.com/rkagqqHRcyXnxBhQMIocWufqVRbuJGku/assets/images/optimized/rev-1af8d92/www.solarrun.com.au/wp-content/themes/solarrun/images/solarrun-logo.png,,,,,
58.0,Solar Tools USA,Solar Tools,ST,3.0,"Meridian, Idaho, United States",212.0,12.0,107.0,237.0,1.0,-,http://www.solartoolsusa.com,2014-01-01 00:00:00,5800000.0,2.0,"Solar Tools USA creates American made tools to solve problems for rooftop solar installers. The first tool to be released is the patented Solar Panel Hanger.  Solar Panel Installation Tool  Patent Description: The solar panel hanger is designed to assist with the mounting and leveling of solar panels in traditional roof mount situations. This tool was created to eliminate the immense amount of time wasted ensuring your panels are perfectly aligned.  Patent issuer and number: US 9,625,180 B2",51.0,200.0,https://cdn11.bigcommerce.com/s-e8uglwdgdk/images/stencil/120x80/solartoolsusa_logo_3dcolor_1603160960__25883.original.png,,,,,
59.0,IOWN Renewable Energy,IOWN,IOWN,3.0,"La Jolla Recreational Center, California, United States",-,-,-,-,1.0,5.0,http://www.iownrenewable.com,2014-01-01 00:00:00,6000000.0,21.0,"We want to facilitate the transition from fossil fuels to clean, renewable energy. IOWN Renewable Energy Inc. develops renewable energy projects from infancy to feasibility. We strive to be the leading team in the development, engineering, procurement, finance, construction, and selling of top-tier renewable energy assets.  We invest resources into projects, people, and ideas where we believe we can make a difference and where there is a mutual benefit for the planet, people, and business. We are building the new energy future.  We fight to keep you cool. That's cool.",11.0,50.0,https://media.licdn.com/dms/image/C560BAQHgx8GT_fLsgg/company-logo_200_200/0/1646422272008/iown_renewable_energy_inc_logo?e=1707955200&v=beta&t=kKSMQaXfiAtr_OnXcaJChSin04xoyfT_RM6LsgKXxh4,,,,,
60.0,R&L Solar Solutions,R&L,R&L,3.0,"Chuo-ku, Tokyo, Japan",260.0,162.0,173.0,113.0,1.0,2.0,http://www.rlsolar.jp/,2009-01-01 00:00:00,-,16.0,"German Standards and Engineering. Founded in 2007 in Tokyo, Japan weâ€™ve been setting highest standards in solar energy. Our tailor made, high performance packages includes all relevant services whether for private or commercial roof tops, carports, Green houses or mega solar installations.",51.0,200.0,https://www.rlsolar.jp/new_wp/wp-content/themes/rlsolar/img/cmn/img_hd_logo.png,,,,,
61.0,France Solar,France Solar,FS,3.0,"Hoerdt, Grand Est, France",276.0,174.0,193.0,77.0,1.0,-,http://www.france-solar.fr,2009-01-01 00:00:00,45200000.0,145.0,"Vous souhaitez réaliser une installation solaire et vous recherchez un installateur reconnu et qualifié.  Spécialisée dans la conception, la réalisation, l’entretien et le dépannage d’installations photovoltaïques, France Solar met à votre disposition les compétences professionnelles de ses équipes.  Sur les Régions Grand-Est et Bourgogne-Franche-Comté, France Solar s’engage depuis 2009 auprès des particuliers mais professionnels pour leur permettre de concrétiser leurs projets en  réalisant un investissement écologique à forte rentabilité financière.  Que vous souhaitiez réaliser une installation dédiée à l’autoconsommation ou que vous préfériez opter pour la vente de l’électricité produite, n’hésitez pas à nous consulter pour une étude gratuite et personnalisée de vos projets photovoltaïques.",201.0,500.0,https://france-solar.fr/wp-content/themes/web-ui/assets/static/logo.svg,,,,,
62.0,Solar Support,Solar support,SS,3.0,"San Diego, California, United States",13.0,5.0,5.0,237.0,1.0,-,http://www.solar-support.com,2018-01-01 00:00:00,5100000.0,19.0,"Solar Support is the single-source engineering services company that delivers peak performance. Through expert equipment knowledge and plant reliability solutions, Solar Support helps boost uptime, cut costs, and maximize production.   Solar Support was founded in 2018 to address the rapid growth and demand for specialized knowledge of solar PV plant operations. With over 50 years of combined industry experience, we fuse operations and maintenance expertise with deep inverter knowledge and project management acumen to resolve complex performance issues",11.0,50.0,https://solar-support.com/wp-content/uploads/2023/05/logo-color-dos.png,,,,,
63.0,Bluewave Solar,Bluewave,BWS,3.0,"Boston, Massachusetts, United States",58.0,21.0,21.0,237.0,1.0,2.0,https://bluewave.energy/,2010-01-01 00:00:00,78600000.0,84.0,"BlueWave is on a mission to revolutionize energy with simple, powerful solutions. As a pioneering solar and energy storage developer, BlueWave has developed and sold more than 155 MW of solar projects to date. As built, these projects collectively generate enough solar energy to avoid roughly 119,490 metric tons of carbon emissions annually. A certified B Corp, BlueWave Solar has received national recognition for its work to protect the planet, including Excellence in Clean Energy Leadership from the Annual Awards in Business Excellence from American Association of Blacks in Energy (AABE), being named the Clean Energy Company of the Year in 2018 by the Northeast Clean Energy Council, one of the top 100 Impact Companies in the United States for each of the last four years as rated by Real Leaders Magazine, and a leading growth company by Inc. Magazine and the Boston Business Journal.  For career opportunities and internships please visit:  https://bluewave.energy/about/our-team",51.0,200.0,"https://res.cloudinary.com/zoominfo-com/image/upload/w_140,h_140,c_fit/bluewavesolar.com",,,,,
64.0,Texas Solar Outfitters,Texas Solar,TSO,3.0,"Houston, Texas, United States",136.0,43.0,43.0,237.0,1.0,2.0,http://www.texassolaroutfitters.com,-,4999999.0,18.0,"TSO is a dominant player in the Texas solar market. Historically focused on servicing the residential and light commercial markets, TSO has its sights set on large commercial and industrial projects. With proven expertise in the sub-utility scale project space, this organic growth strategy is part of the long term vision of the company to become a legacy solar company in the US solar market.",11.0,50.0,"https://res.cloudinary.com/zoominfo-com/image/upload/w_140,h_140,c_fit/texassolaroutfitters.com",,,,,
65.0,The Solar Xchange,The Solar Xchange,The Solar Xchange,3.0,-,-,-,-,-,1.0,2.0,http://www.thesolarxchange.com,2015-01-01 00:00:00,4999999.0,1.0,The Solar Xchange is where people can go to find the best possible deal on solar electric systems. We are a broker of solar leads and a solar lead generation company. We are a portal for potential solar clients to go to find trust and balance with a solar company. We are a portal for solar companies to connect with their potential solar clients. We have solar companies certified to be a Tesla Battery broker. We are in California all the way to New York! Connect with us today and see how we can boost your solar business.,2.0,10.0,"https://res.cloudinary.com/zoominfo-com/image/upload/w_140,h_140,c_fit/thesolarxchange.com",,,,,
66.0,SMA Solar Technology Ag,SMA Solar,SMA,3.0,"Sandershausen, Hesse, Germany",213.0,89.0,108.0,84.0,2.0,2.0,http://www.sma.de/en.html,1981-01-01 00:00:00,1000000000.0,1210.0,"Innovative and sustainable key technologies are prerequisites for renewable energy supply. More than 3,000 employees from 18 countries work to ensure that SMA is actively helping to promote the production and development of PV system technology worldwide.  SMA is the only inverter manufacturer worldwide that offers the right inverter for every module type and system size ; for small residential systems, medium-sized commercial systems and large-scale plants; grid-connected photovoltaic systems; and off-grid and hybrid systems.   SMA also develops technologically leading system solutions and is on the leading edge of the energy of the future, in areas such as intelligent optimization of self-consumption, grid integration of solar power and integration of batteries for more effective use of renewable energies.   The intention of this LinkedIn profile is to share expert knowledge in inverter technology, interesting reference projects and new products in the field of commercial and large-scale solar power plants and to discuss today’s and future energy supply structures and solutions. We are looking forward to your comments, questions and feedback.  Corporate information: https://www.sma.de/en/corporate-information.html Data Protection: https://www.sma.de/en/data-protection-declaration.html",1001.0,5000.0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ09dJKoVoG9J0Dc7zoUi4dR3dRaSNn9-hK9RNhGDQRckCErrH0qd7Nq32ohiZnNtpchoU&usqp=CAU,,,,,
67.0,Trinity Solar,Trinity Solar,TS,3.0,-,-,-,-,-,-,5.0,https://www.trinity-solar.com/,-,2100000000.0,0.0,-,-,-,"https://res.cloudinary.com/zoominfo-com/image/upload/w_140,h_140,c_fit/trinity-solar.com",,,,,
68.0,Epic Solar Control,Epic Solar,ESC,3.0,-,-,-,-,-,-,-,https://epicsolarcontrol.com/,⁠,4999999.0,0.0,-,-,-,https://epicsolarcontrol.com/wp-content/uploads/2023/04/Epic-logo-navbar536x100opt.png,,,,,
69.0,Yes Solar Solutions,Yes Solar,YSS,3.0,"Cary, North Carolina, United States",277.0,33.0,194.0,237.0,5.0,2.0,http://www.yessolarsolutions.com,2009-01-01 00:00:00,4999999.0,28.0,"Yes Solar Solutions offers customized solar systems, electric vehicle charging stations, solar storage and battery backup solutions for commercial and residential clients. Our office is located in Cary, NC, and serve North Carolina and South Carolina. With over 800 systems installed on businesses and homes, we have earned a reputation for our quality installations and unmatched customer support. We work to enhance our customersâ€™ sustainability while providing the strongest customer experience and the most customer care available anywhere. We set solar industry standards, make solar accessible and guarantee the power of independence.",11.0,50.0,https://yessolarsolutions.com/wp-content/uploads/2018/08/logo.png,,,,,
70.0,Inovateus Solar,Inovateus ,IS,3.0,"South Bend, Indiana, United States",278.0,14.0,195.0,237.0,1.0,2.0,http://inovateus.com/,2008-01-01 00:00:00,17300000.0,51.0,"With over 500MWs delivered or under development, Inovateus Solar is the top Midwest solar energy provider to businesses, municipalities, schools and utilities. Our commitment is to invest in the energy future of our customers by providing affordable, reliable and sustainable energy solutions. Through our development, design-build and finance capabilities, we are focused on serving the growing demands of the energy marketplace. #SolarIsNow â˜¼ #buildingabrillianttomorrow #StorageIsNow #Investinginyourenergyfuture",11.0,50.0,https://i0.wp.com/inovateus.com/wp-content/uploads/2023/11/Inovateus_Logo_Final_1054x215_WHITElettersColorMark.png?fit=1054%2C215&ssl=1,,,,,
71.0,US Solar,US Solar,US Solar,3.0,"Minneapolis, Minnesota, United States",65.0,23.0,23.0,237.0,1.0,2.0,https://www.us-solar.com/,2014.0,-,44.0,"United States Solar Corporation (“US Solar”) is a developer, owner, operator, and financier of solar generation projects, with a focus on community solar programs. We seek to make solar energy accessible with simple, money-saving, long-term solutions that are as good for the wallet as they are for the environment. ""Subscribe""​ to the benefits of an offsite solar system without the investment or hassle of an onsite system. Our platform is comprised of best-in-class providers from the first stages of development through successful construction.",11.0,50.0,https://assets-global.website-files.com/60749cd0ecafbc6f6f546916/60749f2487ee470f445774eb_logo.png,,,,,
72.0,FTC Solar,FTC Solar,FTC,3.0,"Austin, Texas, United States",139.0,43.0,43.0,237.0,2.0,2.0,http://www.ftcsolar.com,2017.0,12310000.0,193.0,"FTC Solar is a fast-growing, global provider of solar tracker systems, technology, software, and engineering services. Solar trackers significantly increase energy production at solar power installations by dynamically optimizing solar panel orientation to the sun. FTC Solar’s innovative tracker designs provide compelling performance and reliability, with an industry-leading installation and speed advantage. Founded in 2017 by a group of renewable energy industry veterans, FTC Solar is headquartered in Austin, Texas with sales and support resources in Australia, India, the Middle East and Southeast Asia. Products: Voyager Tracker Voyager+ Tracker Services: - Engineering  - Lean Construction Management - Design Automation Software (https://sundat.ftcsolar.com/) - Portfolio Management Software (https://atlas.ftcsolar.com) Visit FTC Solar's website for more information: www.ftcsolar.com",51.0,200.0,https://www.ftcsolar.com/wp-content/uploads/2021/05/cropped-ftc-solar-logo-rgb-trns.png,,,,,
73.0,Rectify Solar,Rectify Solar,RS,3.0,"Indianapolis, Indiana, United States",36.0,14.0,14.0,237.0,1.0,-,https://rectifysolar.com,2013.0,4999999.0,9.0,Rectify Solar installs and sells the best quality solar system complying with best practices and industry standards for each of our solar installations.,11.0,50.0,https://qjy77c.p3cdn1.secureserver.net/wp-content/uploads/2019/01/Rectify-Solar-Logo-01-1.png?time=1700204244,,,,,
74.0,Orca Solar Lighting,Orca Solar,OSL,3.0,-,-,-,-,-,-,-,https://orcasolarlighting.com.au/,⁠,4999999.0,0.0,⁠,-,-,https://orcasolarlighting.com.au/wp-content/uploads/2021/03/Orca-Logo.png,,,,,
75.0,Nautilus Solar Energy,Nautilus Solar,NSE,3.0,"Summit, New Jersey, United States",279.0,30.0,196.0,237.0,1.0,2.0,http://nautilussolar.com/,2006.0,69200000.0,75.0,"Nautilus Solar Energy, LLC [Nautilus] is a leading owner-operator of solar projects focused on large industrial and community solar markets located throughout the United States. A pioneer in solar energy since 2006, Nautilus is committed to creating a clean, sustainable future by offering an equitable and affordable renewable energy choice. Through its Community Solar initiative, Nautilus is making solar energy available to a broader marketplace, including low to middle income (LMI) households and unrated businesses that wish to reduce their carbon footprint and utility bills.  Nautilus is wholly-owned by Power Sustainable, a global multi-platform alternative asset manager with a long-term investment approach focused on sustainable strategies. Nautilus owns solar projects throughout their entire lifecycle enabling Nautilus, along with entrusted local partners, to fulfill its promise of creating a better world by powering communities with clean energy for the long term.",11.0,50.0,https://nautilussolar.com/media/26469/nautilus-logo-color-reg-modified.svg?quality=30,,,,,
76.0,Grape Solar,Grape Solar,GS,3.0,"Eugene, Oregon, United States",116.0,37.0,37.0,237.0,1.0,2.0,http://www.grapesolar.com,2009.0,4999999.0,7.0,"Grape Solar is the low cost leader in providing high quality solar panels. We are headquartered in Eugene Oregon. If you would like more info please call or e-mail us at info@grapesolar.com or (877) 264-1014. With a consortium of contract manufactures, a network of qualified installers and various retail distribution channels, Grape Solar is revolutionizing the solar industry. By establishing reciprocal relationships with installers and passing the rewards of cost efficient strategies on to our customers, Grape Solar is making solar energy an economical choice. We knew it would take a unique set of services to revolutionize the solar industry, so thatâ€™s exactly what we offer. - No minimum order quantities - Tremendous production capacity - Just-in-time delivery - Competitive per-watt pricing - Enthusiastic customer service - Diverse product assortment - Extended warranties",2.0,10.0,https://grapesolar.com/wp-content/uploads/gsi-logo-main.png,,,,,
77.0,Green Solar Energia,Green Solar,GSE,3.0,"Rio de Janeiro, Rio de Janeiro, Brazil",334.0,201.0,250.0,32.0,1.0,5.0,http://www.greensolar.com.br,2013.0,4999999.0,26.0,A Maior Empresa de Soluções em Energia Solar do Rio de Janeiro.  Comercial | Residencial | Agronegócio,11.0,50.0,https://i0.wp.com/greensolar.com.br/wp-content/uploads/2022/11/cropped-MANUAL-DA-MARCA-1-menor-1.png?fit=300%2C67&ssl=1,,,,,
78.0,Sunterra Solar,Sunterra Solar,SS,3.0,"San Diego, California, United States",13.0,5.0,5.0,237.0,1.0,2.0,http://www.sunterrasolar.com,2009.0,4999999.0,7.0,"Sunterra is a premier California solar power contractor with a primary focus on delivering turn-key commercial grid-tied solar power plants. Sunterra specializes in design/build applications for commercial roof mounted solar, parking garage structures and parking lot canopies, as well as large scale ground mounted fixed and tracking PV systems. 
 Sunterra is an excellent choice for both private commercial clients because of the company's vertically experienced team, as well as military and government projects because of the owner's military service background and DVBE certifications.
 Sunterra Solar Inc was founded in 2009 by solar industry veteran Chris Bunas after well over a decade of experience developing grid-tied commercial solar power plants with other integrators. Sunterra's owner holds a NABCEP PV installer certification. Find us at: https://sunterrasolar.com Facebook: https://www.facebook.com/californiasolarexperts/",11.0,50.0,https://sunterrasolar.com/wp-content/themes/sunterra/images/logo.svg,,,,,
79.0,JA Solar Usa,JA Solar,JA,3.0,"Fengtai District, Beijing, China",,,,,2.0,5.0,http://www.jasolar.com,2005.0,72750000000.0,1079.0,"Founded in 2005, JA Solar is a manufacturer of high-performance photovoltaic products. With 12 manufacturing bases and more than 20 branches around the world, the company's business covers silicon wafers, cells, modules and photovoltaic power stations. JA Solar products are available in 135 countries and regions and are used extensively in ground-mounted power plants, commercial & industrial rooftop PV systems and residential rooftop PV systems. With its advantages of continuous technological innovation, sound financial performance, and well-established global sales and service networks, JA Solar has been well received and highly recognized by clients from home and abroad. The company has been listed on Fortune China 500 and Global Top 500 New Energy Enterprises for several consecutive years.",100.0,1000.0,https://www.jasolar.com/statics/gaiban/images/logob.png,,,,,
80.0,Free Up Solar,Free Up Solar,FUS,3.0,-,-,-,-,-,3.0,-,https://www.freeupsolar.com/,⁠,-,1.0,-,1.0,1.0,https://assets.cdn.filesafe.space/L9VcXUTVLTrpI1Tnwbhx/media/FUS%20Logo_LBG_Line-3_(096).png,,,,,
81.0,Solar SME,Solar SME,Solar SME,3.0,"Duncanville, Texas, United States",280.0,43.0,197.0,237.0,2.0,-,http://www.solarsme.com,2011.0,4999999.0,10.0,"Solar SME is one of the leading providers of rooftop solar systems in the United States. We, at Solar SME, design, install, and maintain solar panels on both residential and commercial properties that lasts for decades. We have achieved a landmark in building trust, customer satisfaction, and market rank within a brief time. We are concerned with providing outstanding customer service from start to finish. When something doesnâ€™t go well, we work hard to get it right.",51.0,200.0,https://solarsme.com/wp-content/uploads/2020/12/logo6-copy-1.png,,,,,
82.0,Empwr Solar,Empwr Solar,ES,3.0,"Charlotte, North Carolina, United States",99.0,33.0,33.0,237.0,1.0,2.0,http://www.empwrsolar.com,2018.0,15900000.0,60.0,"We believe in solar! Our focus is on education and our mission is to provide customers with the best solar experience in the industry. That experience doesn’t stop at the sale. EMPWR Solar has built its reputation by using only the highest quality products, offering the industry’s best warranties, and providing customers with unparalleled customer service.  Partnerships with Building Performance Institute, Biolite, and EMPWR’s Buy Back Guarantee are just some of the many differences you’ll find when dealing with EMPWR Solar. We’re excited to help you gain your energy independence and we’ve made the process quick and easy!",51.0,200.0,https://empwrsolar.com/wp-content/uploads/2023/09/PalmettoDirectWhiteTBG.png,,,,,
83.0,Solar Chernobyl,Solar Chernobyl,SC,3.0,-,-,-,-,-,1.0,-,https://solarchernobyl.com,⁠,-,1.0,SOLAR CHERNOBYL is a Joint Project of the Consortium of companies RODINA – ENERPARC AG. The goal of the project is the implementation of renewable energy projects in the territories affected by the Chernobyl disaster. The project SOLAR CHERNOBYL is the project of RODINA – ENERPARC AG corporate social responsibility. We believe that inhabitant due to the nuclear disaster Chernobyl Zone could and must be utilized for the development of Green Energy Projects. And we shell bring back for the benefit of humanity territories affected by humans’ irresponsible activities.,11.0,50.0,https://solarchernobyl.com/wp-content/uploads/2017/12/logo.png,,,,,
84.0,EFS Energy,EFS Energy,EFS,3.0,"St Louis, Missouri, United States",281.0,25.0,198.0,237.0,1.0,2.0,http://www.efsenergy.com,2011.0,6200000.0,22.0,"As the premier solar panel installation experts in St. Louis and the Midwest, EFS Energy, Inc. strives to help our customers achieve energy independence by reducing use and generating clean, renewable energy. Specializing in commercial and residential solar photovoltaic installations, our team has the experience and skill to design and install a custom system based on each individual customers needs.EFS Energy has installed over 3 MW of solar power across the Midwest to date and has expanded our services into LED Lighting upgrades, construction management, and O&M services. Call us today for a free solar proposal and consultation at 314-771-5131 or check out our website for more information at www.efsenergy.com.",11.0,50.0,https://efsenergy.com/wp-content/uploads/2018/03/EFS_Primary_Logo.png,,,,,
85.0,Sun Valley Solar Solutions,Sun Valley ,SVSS,3.0,"Chandler, Arizona, United States",282.0,3.0,199.0,237.0,1.0,2.0,http://www.sunvalleysolar.com,2006.0,24700000.0,74.0,"Take advantage of Arizona's most abundant natural resource—more than 320 days of sunshine per year—and enjoy savings on your electric bill for decades to come. Since 2006, Sun Valley Solar Solutions has been helping Arizona homeowners and businesses turn the state's most abundant natural resource into immediate savings for a cleaner tomorrow. Our staff will custom design your solar electric system to meet your energy needs, both for today and for the future. With numerous financing options to choose from, we can find a financing option that's perfect for your home or business. Based in Chandler, Arizona, Sun Valley Solar Solutions is an SRP Preferred Solar Installer as well as an APS Qualified Solar Sales and Installation Contractor.  The company is also accredited as a SunPower Elite Dealer by SunPower Corp. Sun Valley Solar Solutions holds an A+ rating with the Better Business Bureau, a five-star rating on Yelp, has won the Angie's List Super Service Award five times, and was Ranked #1 Solar Installer by Ranking Arizona, the Best of Arizona Businesses. Sun Valley Solar Solutions is NABCEP certified, a member of the Solar Energy Industries Association, the Electric League of Arizona, and the U.S. Green Building Council.",51.0,200.0,https://www.sunvalleysolar.com/hs-fs/hubfs/IC_2016/Logo-Color.png?width=1458&height=458&name=Logo-Color.png,,,,,
86.0,American Solar Power,American Solar ,ASP,3.0,"Los Angeles, California, United States",11.0,5.0,5.0,237.0,1.0,2.0,http://www.asolarp.com,2009.0,-,9.0,American Solar Power Inc. is a residential and commercial solar installation company operating in California since 2009. We have selected our crews with preference for electrical and roofing experience in order to provide the high quality installations for which our company is known. We are the #1 white label contractors.,11.0,50.0,https://www.asolarp.com/wp-content/uploads/2022/03/american-logo-no-taglines.png,,,,,
87.0,Blue Sol Energia Solar,Blue Sol ,BSES,3.0,"Ribeirão Preto, São Paulo, Brazil",337.0,207.0,256.0,32.0,1.0,2.0,http://www.bluesol.com.br,2008.0,-,272.0,"A Blue Sol Energia Solar foi fundada em 2008 e hoje é uma das empresas de maior destaque do Brasil no setor de energia solar fotovoltaica, fonte a qual nos dedicamos exclusivamente. A empresa desenvolve projetos de engenharia, incorporando, integrando e instalando sistemas solares fotovoltaicos para geração distribuída no Brasil. Até o final de 2014 a empresa já havia instalado 55 sistemas fotovoltaicos conectados à rede e autônomos. Além disso, a Blue Sol possui um programa de treinamento profissional reconhecido nacionalmente, que treinou até o fim de 2014 mais de 2.000 pessoas. O conteúdo dos cursos é exclusivamente focado em energia solar fotovoltaica e renova-se constantemente com portfólio diversificado e atualizado. Temos como missão quebrar velhos paradigmas da geração, transmissão e distribuição do setor elétrico, no qual contribuiremos decisivamente na transição para um novo modelo de geração distribuída, tecnologicamente avançado, eficiente energeticamente e sustentável. Quick Facts: - Empresa fundada em 2008, pioneira no setor de sistemas conectados a rede elétrica; - Foco 100% em Energia Solar Fotovoltaica; - Projetos instalados em segmentos Comerciais, Residenciais e de Usinas em mais de 9 Estados do Brasil; - Profissionais com certificações de segurança, profundo conhecimento técnico com cumprimento de normas técnicas nacionais e internacionais (NBR 14039, NBR 5410, IEC 62446); - Mais de 2.000 alunos treinados desde 2011. Para conhecer mais acesse nosso website: www.blue-sol.com",51.0,200.0,https://bluesol.com.br/wp-content/themes/bluesol/images/logo.png,,,,,
88.0,Creative Solar Usa,Creative Solar,CS,3.0,"Kennesaw, Georgia, United States",283.0,10.0,200.0,237.0,1.0,-,http://www.creativesolarusa.com,2008.0,16500000.0,26.0,"Creative Solar USA is a turn-key provider of innovative solar designs and installation services, dedicated to solutions for your home or business’s energy needs. Become a member of the Creative Solar USA community. We’re your solar resource long after the installation is complete because we don’t just build systems for our clients – we build relationships.”",11.0,50.0,https://creativesolarusa.com/wp-content/uploads/2019/11/main-logo.png,,,,,
89.0,Clean Industry Solutions - Cis,Clean Industry ,CIS,3.0,"Stockholm, Stockholm County, Sweden",,,,,2.0,2.0,https://www.cleanindustrysolutions.com/,2018.0,91500000.0,2.0,Clean Industry Solutions is a holding company that owns 100% of both Industrial Solar GmbH and SolarSpring GmbH in Germany. Industrial Solar is a supplier of tailor-made fossil-free energy systems for industrial customers worldwide based on a broad portfolio of solar energy technologies and complementary technologies. SolarSpring offers water treatment solutions with a focus on thermally driven membrane distillation for resource recovery and wastewater treatment in the industry.,2.0,10.0,https://cleanindustrysolutions.com/wp-content/uploads/2022/04/thumbnail_CIS_Logo_transparent_farbig-300x94.png,,,,,
90.0,Todae Solar,Todae Solar,TS,3.0,"Eveleigh, New South Wales, Australia",284.0,51.0,201.0,237.0,1.0,2.0,http://www.todaesolar.com.au,2003.0,28000000.0,23.0,"Founded in 2003, Todae Solar is Australia’s #1 commercial solar installer*. We are an award winning & industry-leading installer of commercial & business solar with an impressive portfolio and an unwavering commitment to quality. Our company’s philosophy is rooted in sustainability and our services are backed by experience and knowledge. Todae Solar has installed solar power in thousands of locations across the country including over 100MW’s for businesses around Australia. We have worked with hundreds of organisations across every state delivering high quality, bespoke solar solutions. We have offices in Sydney, Melbourne, Brisbane, Adelaide, Perth and Canberra and a national network of fully accredited solar installers – which means we’re able to service customers across the entire country. Todae Solar has a team of more than 40 staff and sub-contractors across Australia. *#1 Commercial Solar Installer 2015, 2016 & 2017 (for systems 75kW and over) as verified by SunWiz.",11.0,50.0,https://www.todaesolar.com.au/wp-content/uploads/2021/06/TodaeSolar-Logo-Final.png,,,,,
